hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:22398	CCDC126	coiled-coil domain containing 126	protein-coding gene	gene with protein product	Approved	7p15.3	07p15.3	FLJ23031						2006-08-15			2023-01-20	90693	ENSG00000169193	OTTHUMG00000128461	uc003swl.3	BC012427	NM_138771	CCDS5384	Q96EE4	31934309	MGI:1889376	RGD:1561171																							HGNC:22398	"ENST00000307471.8|NM_138771.4"	
HGNC:30520	CCDC127	coiled-coil domain containing 127	protein-coding gene	gene with protein product	Approved	5p15.33	05p15.33	FLJ25701						2006-08-18			2023-01-20	133957	ENSG00000164366	OTTHUMG00000161586	uc003jam.2	AK098567	NM_145265	CCDS3852	Q96BQ5	26873636	MGI:1914683	RGD:735106			621138																				HGNC:30520	"ENST00000296824.4|NM_145265.3"	
HGNC:26185	CCDC134	coiled-coil domain containing 134	protein-coding gene	gene with protein product	Approved	22q13.2	22q13.2	FLJ22349						2006-10-17			2023-01-20	79879	ENSG00000100147	OTTHUMG00000151262	uc003bbh.2	AL021453	NM_024821	"CCDS33654|CCDS77680"	Q9H6E4	"18087676|29115376"	MGI:1923707	RGD:1559657			618788																				HGNC:26185	"ENST00000255784.6|NM_024821.5"	HGNC:26185
HGNC:22225	CCDC136	coiled-coil domain containing 136	protein-coding gene	gene with protein product	Approved	7q32.1	07q32.1	"KIAA1793|NAG6|DKFZP434G156"						2007-05-02			2023-01-20	64753	ENSG00000128596	OTTHUMG00000158310	uc003vnv.3		NM_022742		Q96JN2	15112360	MGI:1918128	RGD:1564459			611902																				HGNC:22225	"ENST00000297788.9|NM_022742.5"	
HGNC:33451	CCDC137	coiled-coil domain containing 137	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3	MGC16597						2007-05-02			2023-07-31	339230	ENSG00000185298	OTTHUMG00000178064	uc002kbc.5	BC009369	NM_199287	CCDS42400	Q6PK04	32538781	MGI:1914541	RGD:1591129			614271																				HGNC:33451	"ENST00000329214.13|NM_199287.3"	
HGNC:26531	CCDC138	coiled-coil domain containing 138	protein-coding gene	gene with protein product	Approved	2q13	02q13	FLJ32745						2007-05-02			2023-01-20	165055	ENSG00000163006	OTTHUMG00000130980	uc002ten.2	AK057307	NM_144978	"CCDS2080|CCDS77447"	Q96M89	28596423	MGI:1923388	RGD:1566050																							HGNC:26531	"ENST00000295124.9|NM_144978.3"	
HGNC:26821	CCDC141	coiled-coil domain containing 141	protein-coding gene	gene with protein product	Approved	2q31.2	02q31.2	"FLJ39502|CAMDI"	coiled-coil protein associated with myosin II and DISC1			Immunoglobulin like domain containing	594	2007-07-10			2023-03-15	285025	ENSG00000163492	OTTHUMG00000132578	uc002une.2	AK096821	NM_173648	CCDS82538	Q6ZP82	20956536	MGI:1919735	RGD:1593250			616031																				HGNC:26821	"ENST00000443758.7|NM_173648.4"	HGNC:26821
HGNC:25889	CCDC142	coiled-coil domain containing 142	protein-coding gene	gene with protein product	Approved	2p13.1	02p13.1	FLJ14397						2007-07-17			2023-01-20	84865	ENSG00000135637	OTTHUMG00000129962	uc002slq.4	AK075543	NM_032779	"CCDS1945|CCDS92784"	Q17RM4		MGI:3045292	RGD:1561779																							HGNC:25889	"ENST00000393965.8|NM_001365575.2"	
HGNC:29072	CCDC144A	coiled-coil domain containing 144A	protein-coding gene	gene with protein product	Approved	17p11.2	17p11.2	"KIAA0565|FLJ43983"						2007-08-06			2023-01-20	9720	ENSG00000170160	OTTHUMG00000059178	uc002gqk.2	BC133019	NM_014695	"CCDS45621|CCDS92264"	A2RUR9	"9628581|11997339"					619413																				HGNC:29072	"ENST00000399273.5|NM_001382000.1"	
HGNC:29296	CCDC146	coiled-coil domain containing 146	protein-coding gene	gene with protein product	Approved	7q11.23	07q11.23	"KIAA1505|MBO2"						2007-12-06			2023-01-20	57639	ENSG00000135205	OTTHUMG00000162595	uc003uga.3	BC029458	NM_020879	CCDS34671	Q8IYE0	"10819331|25074808"	MGI:1922422	RGD:1559535			619829																				HGNC:29296	"ENST00000285871.5|NM_020879.3"	HGNC:29296
HGNC:25191	CCDC148	coiled-coil domain containing 148	protein-coding gene	gene with protein product	Approved	2q24.1	02q24.1	MGC125588						2007-12-07			2023-03-15	130940	ENSG00000153237	OTTHUMG00000153973	uc002tzq.4		NM_138803	"CCDS33304|CCDS77476"	Q8NFR7		MGI:3039583	RGD:1561169																							HGNC:25191	"ENST00000283233.10|NM_138803.4"	
HGNC:25405	CCDC149	coiled-coil domain containing 149	protein-coding gene	gene with protein product	Approved	4p15.2	04p15.2	DKFZp761B107						2008-03-03			2023-01-20	91050	ENSG00000181982	OTTHUMG00000160308	uc011bxr.3		NM_173463		Q6ZUS6	17457313	MGI:2685293	RGD:1582968																							HGNC:25405	"ENST00000635206.3|NM_001395273.1"	
HGNC:26834	CCDC150	coiled-coil domain containing 150	protein-coding gene	gene with protein product	Approved	2q33.1	02q33.1	FLJ39660						2008-04-10			2023-01-20	284992	ENSG00000144395	OTTHUMG00000154475	uc002utp.1		NM_001080539	CCDS46478	Q8NCX0		MGI:1925266	RGD:1304775																							HGNC:26834	"ENST00000389175.9|NM_001080539.2"	
HGNC:34438	CCDC152	coiled-coil domain containing 152	protein-coding gene	gene with protein product	Approved	5p12	05p12	LOC100129792						2008-07-14			2023-07-31	100129792	ENSG00000198865	OTTHUMG00000162141	uc003jmx.4		NM_001134848	CCDS47203	Q4G0S7	"29137403|34142161"	MGI:3641617	RGD:1561503			621274																				HGNC:34438	"ENST00000361970.10|NM_001134848.2"	
HGNC:34454	CCDC154	coiled-coil domain containing 154	protein-coding gene	gene with protein product	Approved	16p13.3	16p13.3	LOC645811		C16orf29	chromosome 16 open reading frame 29			2008-08-07			2023-07-31	645811	ENSG00000197599	OTTHUMG00000154097	uc059oxj.1		NM_001143980	CCDS92082	A6NI56	"22895184|33614666"	MGI:2685163	RGD:1559998			618740																				HGNC:34454	"ENST00000389176.4|NM_001143980.3"	
HGNC:33854	CCDC157	coiled-coil domain containing 157	protein-coding gene	gene with protein product	Approved	22q12.2	22q12.2							2009-03-05			2023-01-20	550631	ENSG00000187860	OTTHUMG00000151007	uc011akv.3	BC018040	NM_001017437	"CCDS33632|CCDS82707"	Q569K6	"30741974|31488582"	MGI:3041210	RGD:1584653			619391																				HGNC:33854	"ENST00000338306.8|NM_001017437.5"	
HGNC:26374	CCDC158	coiled-coil domain containing 158	protein-coding gene	gene with protein product	Approved	4q21.1	04q21.1	FLJ25770						2009-04-06			2023-01-20	339965	ENSG00000163749	OTTHUMG00000160916	uc003hkb.5	BC035224	NM_001042784	"CCDS43242|CCDS93551"	Q5M9N0	12477932	MGI:2444555	RGD:1308523			621144																				HGNC:26374	"ENST00000682701.1|NM_001394954.1"	HGNC:26374
HGNC:26996	CCDC159	coiled-coil domain containing 159	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2							2009-09-28			2023-01-20	126075	ENSG00000183401	OTTHUMG00000182022	uc010xlt.3	BC038439	NM_001080503	CCDS45976	P0C7I6		MGI:1914369	RGD:1308031																							HGNC:26996	"ENST00000458408.6|NM_001080503.3"	
HGNC:37286	CCDC160	coiled-coil domain containing 160	protein-coding gene	gene with protein product	Approved	Xq26.2	Xq26.2							2009-09-28			2023-01-20	347475	ENSG00000203952	OTTHUMG00000164183	uc065bea.1	BC017958	NM_001101357	CCDS48171	A6NGH7		MGI:3588225	RGD:1597791																							HGNC:37286	"ENST00000695460.1|NM_001353453.3"	
HGNC:27003	CCDC163	CCDC163 homolog	protein-coding gene	gene with protein product	Approved	1p34.1	01p34.1	LOC126661		"C1orf231|CCDC163P"	"chromosome 1 open reading frame 231|coiled-coil domain containing 163, pseudogene|coiled-coil domain containing 163"			2009-09-25	2016-07-20	2022-05-12	2023-03-15	126661	ENSG00000280670	OTTHUMG00000007741	uc001cnw.4	BC047421	NM_001102601	CCDS85969	A0A0D9SF12	18672041	MGI:1915644	RGD:1564486																							HGNC:27003	"ENST00000629482.3|NM_001102601.3"	
HGNC:41910	CCDC166	coiled-coil domain containing 166	protein-coding gene	gene with protein product	Approved	8q24.3	08q24.3							2011-06-20			2023-01-20	100130274	ENSG00000255181	OTTHUMG00000165148	uc011lkr.2		NM_001162914	CCDS55280	P0CW27		MGI:1925902	RGD:1588167																							HGNC:41910	"ENST00000542437.1|NM_001162914.1"	
HGNC:21239	CCDC167	coiled-coil domain containing 167	protein-coding gene	gene with protein product	Approved	6p21.2	06p21.2	dJ153P14.2		C6orf129	chromosome 6 open reading frame 129			2003-05-29	2011-07-04	2011-07-04	2023-01-20	154467	ENSG00000198937	OTTHUMG00000014625	uc003ont.4		NM_138493	CCDS34441	Q9P0B6		MGI:1915847	RGD:1588733																							HGNC:21239	"ENST00000373408.4|NM_138493.3"	
HGNC:34361	CCDC169	coiled-coil domain containing 169	protein-coding gene	gene with protein product	Approved	13q13.3	13q13.3	"RP11-251J8.1|LOC728591"		C13orf38	chromosome 13 open reading frame 38			2008-07-02	2011-08-09	2011-08-09	2023-01-20	728591	ENSG00000242715	OTTHUMG00000016731	uc010tem.3		NM_001144981		A6NNP5		MGI:2444356	RGD:1593170																							HGNC:34361	"ENST00000239859.8|NM_001144981.3"	
HGNC:21177	CCDC170	coiled-coil domain containing 170	protein-coding gene	gene with protein product	Approved	6q25.1	06q25.1	"FLJ23305|bA282P11.1"		C6orf97	chromosome 6 open reading frame 97			2003-05-22	2012-03-26	2012-03-26	2023-01-20	80129	ENSG00000120262	OTTHUMG00000015839	uc003qol.4	AK026958	NM_025059	CCDS43515	Q8IYT3	28687497	MGI:2685067	RGD:1310945																							HGNC:21177	"ENST00000239374.8|NM_025059.4"	
HGNC:29828	CCDC171	coiled-coil domain containing 171	protein-coding gene	gene with protein product	Approved	9p22.3	09p22.3	"FLJ39267|FLJ46740|Em:AL513423.1|bA778P13.1|bA536D16.1"	myosin tail domain containing protein	C9orf93	chromosome 9 open reading frame 93			2004-03-01	2012-03-26	2012-03-26	2023-01-20	203238	ENSG00000164989	OTTHUMG00000019584	uc003zmd.4	AY422473	NM_173550	CCDS6481	Q6TFL3	14702039	MGI:1922152	RGD:1560884																							HGNC:29828	"ENST00000380701.8|NM_173550.4"	
HGNC:30524	CCDC172	coiled-coil domain containing 172	protein-coding gene	gene with protein product	Approved	10q25.3	10q25.3	MGC35062		C10orf96	chromosome 10 open reading frame 96			2004-04-07	2012-05-31	2012-05-31	2023-01-20	374355	ENSG00000182645	OTTHUMG00000019098	uc001lck.3	BC044830	NM_198515	CCDS31291	P0C7W6	24394471	MGI:1922895	RGD:1359412																							HGNC:30524	"ENST00000333254.4|NM_198515.3"	
HGNC:28033	CCDC174	coiled-coil domain containing 174	protein-coding gene	gene with protein product	Approved	3p25.1	03p25.1	"FLJ33839|ctr1"		C3orf19	chromosome 3 open reading frame 19			2005-01-10	2012-09-20	2012-09-20	2023-01-20	51244	ENSG00000154781	OTTHUMG00000129837	uc003byw.4	AF151046	NM_016474	"CCDS2620|CCDS93219"	Q6PII3	11042152	MGI:2444652	RGD:1305225			616735					470042															HGNC:28033	"ENST00000383794.7|NM_016474.5"	HGNC:28033
HGNC:19847	CCDC175	coiled-coil domain containing 175	protein-coding gene	gene with protein product	Approved	14q23.1	14q23.1			C14orf38	chromosome 14 open reading frame 38			2002-11-27	2012-09-24	2012-09-24	2023-01-20	729665	ENSG00000151838	OTTHUMG00000171096	uc021rtw.2		NM_001164399	CCDS53898	P0C221		MGI:1921186	RGD:1560894																							HGNC:19847	"ENST00000537690.7|NM_001164399.2"	
HGNC:23243	CCDC177	coiled-coil domain containing 177	protein-coding gene	gene with protein product	Approved	14q24.1	14q24.1	PLPL	myelin proteolipid protein-like protein	C14orf162	chromosome 14 open reading frame 162			2003-10-29	2012-10-03	2012-10-03	2023-03-15	56936	ENSG00000267909	OTTHUMG00000187379	uc010aqy.5	AF284217	NM_001271507	CCDS59245	Q9NQR7		MGI:2686414	RGD:1561115																							HGNC:23243	"ENST00000599174.3|NM_001271507.2"	
HGNC:29588	CCDC178	coiled-coil domain containing 178	protein-coding gene	gene with protein product	Approved	18q12.1	18q12.1	FLJ44050		C18orf34	chromosome 18 open reading frame 34			2004-06-02	2012-10-15	2012-10-15	2023-07-31	374864	ENSG00000166960	OTTHUMG00000132279	uc002kxo.3	AK126038	NM_198995		Q5BJE1	28319061	MGI:1918200	RGD:1308160			621139																				HGNC:29588	"ENST00000383096.8|NM_001105528.4"	
HGNC:44653	CCDC179	coiled-coil domain containing 179	protein-coding gene	gene with protein product	Approved	11p14.3	11p14.3							2012-12-12			2023-01-20	100500938	ENSG00000255359	OTTHUMG00000166074	uc021qfb.3		NM_001195637	CCDS58127	H3BU77		MGI:1922779	RGD:1559980																							HGNC:44653	"ENST00000532798.3|NM_001195637.2"	
HGNC:29303	CCDC180	coiled-coil domain containing 180	protein-coding gene	gene with protein product	Approved	9q22.33	09q22.33	"DKFZp434I2420|BDAG1|FAP76|CFAP76"	Behcet's Disease Associated Gene 1	"KIAA1529|C9orf174"	"KIAA1529|chromosome 9 open reading frame 174"	Cilia and flagella associated	1491	2004-01-05	2013-03-08	2013-03-08	2023-01-20	100499483	ENSG00000197816	OTTHUMG00000167001	uc004axg.3	AK123391	NM_020893	CCDS35077	Q9P1Z9	10819331	MGI:2685871	RGD:6498132			621141																				HGNC:29303	"ENST00000529487.3|NM_020893.6"	
HGNC:28051	CCDC181	coiled-coil domain containing 181	protein-coding gene	gene with protein product	Approved	1q24.2	01q24.2	FLJ25846		C1orf114	chromosome 1 open reading frame 114			2005-06-09	2013-03-14	2013-03-14	2023-07-31	57821	ENSG00000117477	OTTHUMG00000035448	uc009wvq.2	AL049687	NM_021179	"CCDS1279|CCDS72979"	Q5TID7	28283191	MGI:1922145	RGD:1309708			620891																				HGNC:28051	"ENST00000367806.8|NM_001300969.2"	
HGNC:49392	CCDC182	coiled-coil domain containing 182	protein-coding gene	gene with protein product	Approved	17q22	17q22							2013-11-05			2023-01-20	101927581	ENSG00000166329	OTTHUMG00000132063			NM_001282544	CCDS62263	A6NF36		MGI:1921547	RGD:1586338																							HGNC:49392	"ENST00000299415.3|NM_001282544.2"	
HGNC:28236	CCDC183	coiled-coil domain containing 183	protein-coding gene	gene with protein product	Approved	9q34.3	09q34.3	"MGC15438|bA216L13.7"		KIAA1984	KIAA1984			2004-02-19	2013-12-06	2013-12-06	2023-03-15	84960	ENSG00000213213	OTTHUMG00000159445		AB075864	NM_032874	CCDS43906	Q5T5S1	11853319	MGI:1924308	RGD:1560370			615955																				HGNC:28236	"ENST00000338005.7|NM_001039374.5"	
HGNC:33749	CCDC184	coiled-coil domain containing 184	protein-coding gene	gene with protein product	Approved	12q13.11	12q13.11	LOC387856		C12orf68	chromosome 12 open reading frame 68			2008-07-25	2014-03-19	2014-03-19	2023-07-31	387856	ENSG00000177875	OTTHUMG00000169902			NM_001013635	CCDS31785	Q52MB2	29551912	MGI:2146066	RGD:1593153																							HGNC:33749	"ENST00000316554.5|NM_001013635.4"	
HGNC:26654	CCDC185	coiled-coil domain containing 185	protein-coding gene	gene with protein product	Approved	1q41	01q41	FLJ35728		C1orf65	chromosome 1 open reading frame 65			2005-05-17	2014-04-11	2014-04-11	2023-01-20	164127	ENSG00000178395	OTTHUMG00000037987		AK093047	NM_152610	CCDS1537	Q8N715	12477932	MGI:3618292	RGD:1560145																							HGNC:26654	"ENST00000366875.5|NM_152610.3"	
HGNC:24349	CCDC186	coiled-coil domain containing 186	protein-coding gene	gene with protein product	Approved	10q25.3	10q25.3	"FLJ10188|FLJ35301|CCCP-1|golgin104"		C10orf118	chromosome 10 open reading frame 118	MicroRNA protein coding host genes	1691	2004-04-20	2014-05-30	2014-05-30	2023-01-20	55088	ENSG00000165813	OTTHUMG00000019081		AL834368	NM_018017	"CCDS7587|CCDS81506"	Q7Z3E2	"12783626|25453831|33807583"	MGI:2445022	RGD:1307158			619249																				HGNC:24349	"ENST00000369287.8|NM_018017.4"	
HGNC:30942	CCDC187	coiled-coil domain containing 187	protein-coding gene	gene with protein product	Approved	9q34.3	09q34.3	MGC50722						2015-09-17			2023-01-20	399693	ENSG00000260220	OTTHUMG00000188591			NM_001291516		A0A096LP49	25751143	MGI:3045295	RGD:1565512																							HGNC:30942	"ENST00000638797.2|NM_001378188.1"	
HGNC:51899	CCDC188	coiled-coil domain containing 188	protein-coding gene	gene with protein product	Approved	22q11.21	22q11.21							2015-09-17			2023-01-20	388849	ENSG00000234409	OTTHUMG00000150751			NM_001365892	CCDS93123	H7C350		MGI:3647803	RGD:1563782																							HGNC:51899	"ENST00000439765.4|NM_001365892.2"	
HGNC:28736	CCDC190	coiled-coil domain containing 190	protein-coding gene	gene with protein product	Approved	1q23.3	01q23.3	MGC48998		C1orf110	chromosome 1 open reading frame 110			2005-06-07	2015-10-06	2015-10-06	2023-01-20	339512	ENSG00000185860	OTTHUMG00000034421		BC040018	NM_178550		Q86UF4	12477932	MGI:1925715	RGD:1560672																							HGNC:28736	"ENST00000367912.7|NM_001394065.1"	
HGNC:29272	CCDC191	coiled-coil domain containing 191	protein-coding gene	gene with protein product	Approved	3q13.31	03q13.31			KIAA1407	KIAA1407			2005-01-10	2015-10-07	2015-10-07	2023-01-20	57577	ENSG00000163617	OTTHUMG00000159337		AF509494	NM_020817	CCDS2977	Q8NCU4	10718198	MGI:1922661	RGD:1566314																							HGNC:29272	"ENST00000295878.8|NM_020817.2"	
HGNC:49566	CCDC192	coiled-coil domain containing 192	protein-coding gene	gene with protein product	Approved	5q23.2-q23.3	05q23.2-q23.3			LINC01183	"long intergenic non-protein coding RNA 1183|coiled-coil domain containing"			2014-01-15	2015-12-18	2015-12-18	2023-01-20	728586	ENSG00000230561	OTTHUMG00000163284		AB072738	NM_001317938	CCDS83022	P0DO97		MGI:1922694																								HGNC:49566	"ENST00000514853.5|NM_001317938.2"	
HGNC:53438	CCDC194	coiled-coil domain containing 194	protein-coding gene	gene with protein product	Approved	19p13.11	19p13.11							2017-04-07			2024-01-15	110806280	ENSG00000269720	OTTHUMG00000191663			NM_001395221	CCDS92556	A0A1B0GVG4		MGI:3588239	RGD:11373735																							HGNC:53438	"ENST00000636079.2|NM_001395222.1"	
HGNC:53441	CCDC195	coiled-coil domain containing 195	protein-coding gene	gene with protein product	Approved	2q36.2	02q36.2							2017-04-13			2024-06-20	110806281	ENSG00000283428	OTTHUMG00000191764			NM_001395236	CCDS92949	A0A1B0GUA6		MGI:5791097	RGD:402184683																								"ENST00000638102.1|NM_001395236.1"	
HGNC:20100	CCDC196	coiled-coil domain containing 196	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3			"C14orf53|NCRNA00238|LINC00238"	"chromosome 14 open reading frame 53|non-protein coding RNA 238|long intergenic non-protein coding RNA 238"			2002-12-18	2017-05-18	2017-05-18	2023-01-20	440184	ENSG00000196553	OTTHUMG00000029779	uc059cnh.1		NM_001351576	CCDS86402	A0A1B0GTZ2		MGI:3645257	RGD:1562540																					LINC00238		HGNC:20100	"ENST00000636229.1|NM_001351576.1"	
HGNC:19860	CCDC197	coiled-coil domain containing 197	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12			"LINC00521|C14orf48"	"long intergenic non-protein coding RNA 521|chromosome 14 open reading frame 48"			2002-11-27	2017-05-31	2017-05-31	2023-03-15	256369	ENSG00000175699	OTTHUMG00000156974	uc001ycg.2	BI463117	NM_001351596	"CCDS86426|CCDS91922"	Q8NCU1																								LINC00521		HGNC:19860	"ENST00000636493.2|NM_001351596.2"	
HGNC:20189	CCDC198	coiled-coil domain containing 198	protein-coding gene	gene with protein product	Approved	14q22.3	14q22.3	"FLJ10650|FAME"	Factor Associated with Metabolism and Energy	C14orf105	chromosome 14 open reading frame 105			2002-12-20	2017-07-07	2017-07-07	2023-06-08	55195	ENSG00000100557	OTTHUMG00000140317	uc001xcy.4	AK001512	NM_018168		Q9NVL8	"29526398|37248239"	MGI:1914332	RGD:7568824																							HGNC:20189	"ENST00000216445.8|NM_018168.4"	
HGNC:43658	CCDC200	coiled-coil domain containing 200	protein-coding gene	gene with protein product	Approved	17q21.31	17q21.31			"TMEM106A-AS1|LINC00854"	"TMEM106A antisense RNA 1 (non-protein coding)|TMEM106A antisense RNA 1|TMEM106A antisense RNA 1 (tail to tail)|long intergenic non-protein coding RNA 854"			2012-01-23	2018-06-14	2018-06-14	2023-01-20	100874261	ENSG00000236383	OTTHUMG00000132641	uc060fso.1		NM_001363254	CCDS92329	A0A1B0GVQ3	22196729	MGI:3650266	RGD:7612562																					LINC00854		HGNC:43658	"ENST00000636331.2|NM_001363254.2"	
HGNC:54081	CCDC201	coiled-coil domain containing 201	protein-coding gene	gene with protein product	Approved	7p12.3	07p12.3							2019-03-21			2024-09-23	114515518	ENSG00000283247	OTTHUMG00000191722			NM_001395235	CCDS94096	A0A1B0GTI1	39192094	MGI:3650614																									"ENST00000636578.2|NM_001395235.1"	
HGNC:28373	CCER1	coiled-coil glutamate rich protein 1	protein-coding gene	gene with protein product	Approved	12q21.33	12q21.33	MGC26598		C12orf12	"chromosome 12 open reading frame 12|coiled-coil glutamate-rich protein 1"			2005-02-25	2012-05-30	2015-11-05	2023-01-20	196477	ENSG00000197651	OTTHUMG00000170070	uc001tbj.3	BC024183	NM_152638	CCDS9036	Q8TC90	17967063	MGI:1913966	RGD:1560042			620881																				HGNC:28373	"ENST00000358859.3|NM_152638.4"	
HGNC:44662	CCER2	coiled-coil glutamate rich protein 2	protein-coding gene	gene with protein product	Approved	19q13.2	19q13.2				coiled-coil glutamate-rich protein 2			2014-01-02		2015-11-05	2023-07-31	643669	ENSG00000262484	OTTHUMG00000177374			NM_001243212	CCDS58661	I3L3R5	27717682	MGI:3645242	RGD:6502457			617634																				HGNC:44662	"ENST00000571838.2|NM_001243212.2"	
HGNC:13930	CCHCR1	coiled-coil alpha-helical rod protein 1	protein-coding gene	gene with protein product	Approved	6p21.33	06p21.33	HCR		C6orf18	chromosome 6 open reading frame 18			2002-11-18	2005-02-16	2005-02-15	2023-01-20	54535	ENSG00000204536	OTTHUMG00000031112	uc003nsr.4	AF216493	NM_019052		Q8TD31	"10888604|10545595"	MGI:2385321	RGD:1302992			605310																				HGNC:13930	"ENST00000396268.8|NM_001105564.2"	
HGNC:1568	CCIN	calicin	protein-coding gene	gene with protein product	Approved	9p13.3	09p13.3	"KBTBD14|BTBD20"				BTB domain containing	861	1998-03-25			2023-01-20	881	ENSG00000185972	OTTHUMG00000019901	uc003zzb.5	Z46967	NM_005893	CCDS6599	Q13939	7641791	MGI:3045316	RGD:1359369			603960																				HGNC:1568	"ENST00000335119.4|NM_005893.3"	
HGNC:1569	CCK	cholecystokinin	protein-coding gene	gene with protein product	Approved	3p22.1	03p22.1		"prepro-cholecystokinin|cholecystokinin triacontatriapeptide"			Neuropeptides	1902	2001-06-22			2023-01-20	885	ENSG00000187094	OTTHUMG00000131796	uc003cld.2		NM_000729	CCDS2696	P06307	3856870	MGI:88297	RGD:2288			118440										ligandId:3552										HGNC:1569	"ENST00000396169.7|NM_000729.6"	
HGNC:15931	SNPH	syntaphilin	protein-coding gene	gene with protein product	Approved	20p13	20p13	bA314N13.5						2001-06-21			2023-01-20	9751	ENSG00000101298	OTTHUMG00000031662	uc002wes.4		NM_014723		O15079	10707983	MGI:2139270	RGD:1305867			604942																				HGNC:15931	"ENST00000381867.6|NM_001318234.2"	
HGNC:30598	SNRK	SNF related kinase	protein-coding gene	gene with protein product	Approved	3p22.1	03p22.1	"FLJ20224|HSNFRK|KIAA0096"				SNRK family kinases	3545	2005-03-17			2023-01-20	54861	ENSG00000163788	OTTHUMG00000156491	uc003cmt.5	D43636	NM_017719	"CCDS43075|CCDS82759"	Q9NRH2	"8654423|7788527"	MGI:108104	RGD:69653			612760										objectId:2202										HGNC:30598	"ENST00000296088.12|NM_017719.5"	
HGNC:14161	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25	protein-coding gene	gene with protein product	Approved	16p13.3	16p13.3	U11/U12-25K	U11/U12 snRNP 25K	C16orf33	"chromosome 16 open reading frame 33|small nuclear ribonucleoprotein 25kDa (U11/U12)|small nuclear ribonucleoprotein, U11/U12 25kDa subunit"	"U11/U12 di-snRNP|U11 small nuclear ribonucleoprotein"	"1521|2045"	2000-12-21	2008-10-29	2016-03-11	2023-01-20	79622	ENSG00000161981	OTTHUMG00000060720	uc059ofp.1	BC001381	NM_024571	CCDS10396	Q9BV90	15146077	MGI:1925622	RGD:1310922																							HGNC:14161	"ENST00000293861.8|NM_024571.4"	
HGNC:30240	SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27	protein-coding gene	gene with protein product	Approved	2p13.3	02p13.3	"RY1|U4/U6.U5-27K"	"nucleic acid binding protein RY 1|U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein"		"small nuclear ribonucleoprotein 27kDa (U4/U6.U5)|small nuclear ribonucleoprotein, U4/U6.U5 27kDa subunit"	tri-snRP complex	1506	2008-10-29		2016-03-11	2023-01-20	11017	ENSG00000124380	OTTHUMG00000152689	uc002sfw.4	X76302	NM_006857	CCDS33219	Q8WVK2	"7931148|9085842"	MGI:1913868	RGD:1310925			619629																				HGNC:30240	"ENST00000244227.8|NM_006857.3"	
HGNC:30852	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35	protein-coding gene	gene with protein product	Approved	12q24.31	12q24.31	U1SNRNPBP	U1 snRNP binding protein homolog		"small nuclear ribonucleoprotein 35kDa (U11/U12)|small nuclear ribonucleoprotein U11/U12 35kDa subunit"	"RNA binding motif containing|U11/U12 di-snRNP|U11 small nuclear ribonucleoprotein"	"725|1521|2045"	2008-10-29		2016-03-11	2023-01-20	11066	ENSG00000184209	OTTHUMG00000167584	uc001ufb.2	BC054034	NM_007020	"CCDS9249|CCDS45005"	Q16560	"10520751|8889548"	MGI:1923417	RGD:1310724			619631																				HGNC:30852	"ENST00000526639.3|NM_022717.4"	
HGNC:30857	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40	protein-coding gene	gene with protein product	Approved	1p35.2	01p35.2	"PRP8BP|SPF38|PRPF8BP|HPRP8BP"		WDR57	"WD repeat domain 57 (U5 snRNP specific)|small nuclear ribonucleoprotein 40kDa (U5)|small nuclear ribonucleoprotein, U5 40kDa subunit"	"WD repeat domain containing|U5 small nuclear ribonucleoprotein|Spliceosomal Bact complex|Spliceosomal C complex|Spliceosomal P complex"	"362|1503|1508|1510|1516"	2005-04-28	2008-10-29	2016-03-11	2023-01-20	9410	ENSG00000060688	OTTHUMG00000003790	uc001bso.4	AF090988	NM_004814	CCDS340	Q96DI7	"9774689|9731529|10788320"	MGI:1913835	RGD:1309198			607797																				HGNC:30857	"ENST00000263694.9|NM_004814.3"	
